pid_x,pid_y,pid_z,front_left_speed,front_right_speed,back_left_speed,back_right_speed,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,accel_rejected,mag_rejected,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
-13.6781,0,0,18.6781,18.6781,5,5,22.7968,1.21683,-16.8769,0.0165898,-0.0488046,-0.00375457,0,0,4.06,-113.243,-1.8375,-0.002318,-0.423584,-0.938668,-0.05208,0.24682,0.32648
-13.7038,0,0,18.7038,18.7038,5,5,22.8397,1.22918,-16.951,0.0140661,-0.0442091,-0.00540122,0,0,3.99,-113.295,-1.855,-0.004636,-0.41968,-0.94001,-0.05208,0.24682,0.32648
-13.7402,0,0,18.7402,18.7402,5,5,22.9004,1.23485,-17.018,0.011173,-0.0459211,0.026029,0,0,3.9375,-113.348,-1.855,-0.007442,-0.422364,-0.908412,-0.05208,0.24682,0.32648
-13.7667,0,0,18.7667,18.7667,5,5,22.9444,1.24444,-17.0888,0.012585,-0.0454585,-0.00550281,0,0,3.885,-113.365,-1.8375,-0.005856,-0.422608,-0.9394,-0.05208,0.24682,0.32648
-13.7931,0,0,18.7931,18.7931,5,5,22.9885,1.25263,-17.1579,0.0115917,-0.044874,-0.00420729,0,0,3.7975,-113.313,-1.8725,-0.00671,-0.42273,-0.937814,-0.05208,0.24682,0.32648
-13.8183,0,0,18.8183,18.8183,5,5,23.0306,1.26194,-17.2304,0.0121581,-0.0433444,-0.00474361,0,0,3.7975,-113.365,-1.96,-0.005978,-0.421876,-0.938058,-0.05054,0.24962,0.33628
-13.8433,0,0,18.8433,18.8433,5,5,23.0721,1.27173,-17.3027,0.0124733,-0.0431676,-0.00601443,0,0,3.9725,-113.453,-1.9775,-0.00549,-0.422364,-0.939034,-0.05054,0.24962,0.33628
-13.8677,0,0,18.8677,18.8677,5,5,23.1128,1.28132,-17.3738,0.0121845,-0.0421489,-0.00531301,0,0,3.92,-113.365,-1.8725,-0.005612,-0.421998,-0.938058,-0.05054,0.24962,0.33628
-13.8911,0,0,18.8911,18.8911,5,5,23.1518,1.29082,-17.4441,0.0118972,-0.0412817,-0.00668973,0,0,3.78,-113.26,-1.785,-0.005734,-0.421754,-0.939156,-0.05054,0.24962,0.33628
-13.915,0,0,18.915,18.915,5,5,23.1917,1.30297,-17.5151,0.0138718,-0.0421089,-0.00610752,0,0,3.885,-113.418,-1.785,-0.003538,-0.423218,-0.938302,-0.05054,0.24962,0.33628
-13.9376,0,0,18.9376,18.9376,5,5,23.2294,1.31378,-17.5849,0.0125899,-0.0397962,-0.005756,0,0,3.815,-113.33,-1.8375,-0.004636,-0.42151,-0.937692,-0.05054,0.24962,0.33628
-13.9609,0,0,18.9609,18.9609,5,5,23.2682,1.32176,-17.6524,0.0109928,-0.040396,-0.00614942,0,0,4.0775,-113.453,-1.8725,-0.0061,-0.42273,-0.937814,-0.05054,0.24962,0.33628
-13.9834,0,0,18.9834,18.9834,5,5,23.3056,1.33389,-17.7217,0.0133324,-0.0385775,-0.00444466,0,0,4.095,-113.418,-1.9425,-0.003538,-0.42151,-0.935862,-0.05054,0.24962,0.33628
-14.0047,0,0,19.0047,19.0047,5,5,23.3411,1.3442,-17.7818,0.0119376,-0.0369104,-0.00481706,0,0,4.0775,-113.488,-1.7675,-0.004758,-0.420412,-0.935984,-0.04942,0.24458,0.3332
-14.0283,0,0,19.0283,19.0283,5,5,23.3805,1.35043,-17.8379,0.00952071,-0.0386017,-0.00140311,0,0,4.06,-113.278,-1.6975,-0.007076,-0.42273,-0.932324,-0.04942,0.24458,0.3332
-14.05,0,0,19.05,19.05,5,5,23.4166,1.36091,-17.8962,0.0120105,-0.0385137,-0.00718997,0,0,4.13,-113.278,-1.7325,-0.004392,-0.423218,-0.937814,-0.04942,0.24458,0.3332
-14.0689,0,0,19.0689,19.0689,5,5,23.4481,1.37467,-17.9565,0.0135927,-0.0352019,-0.00852068,0,0,4.0425,-113.295,-1.75,-0.002562,-0.420412,-0.938912,-0.04942,0.24458,0.3332
-14.0872,0,0,19.0872,19.0872,5,5,23.4787,1.38844,-18.0162,0.0133525,-0.034715,-0.00873836,0,0,3.8325,-113.155,-1.8375,-0.002562,-0.420412,-0.938912,-0.04942,0.24458,0.3332
-14.1064,0,0,19.1064,19.1064,5,5,23.5106,1.39791,-18.0728,0.010879,-0.0360384,-0.00994737,0,0,3.9025,-113.225,-1.8025,-0.00488,-0.422242,-0.939888,-0.04942,0.24458,0.3332
-14.125,0,0,19.125,19.125,5,5,23.5417,1.4071,-18.1288,0.0107186,-0.035543,-0.0101673,0,0,3.7975,-113.295,-1.7675,-0.00488,-0.422242,-0.939888,-0.04942,0.24458,0.3332
-14.1437,0,0,19.1437,19.1437,5,5,23.5729,1.41838,-18.1852,0.0118582,-0.0337023,-0.0057174,0,0,3.8675,-113.243,-1.75,-0.003538,-0.4209,-0.935252,-0.04942,0.24458,0.3332
-14.162,0,0,19.162,19.162,5,5,23.6033,1.42965,-18.241,0.0116615,-0.0332179,-0.00593426,0,0,3.7625,-113.138,-1.785,-0.003538,-0.4209,-0.935252,-0.04942,0.24458,0.3332
-14.18,0,0,19.18,19.18,5,5,23.6334,1.43888,-18.3032,0.0105287,-0.0328601,-0.00639439,0,0,3.7975,-113.225,-1.8025,-0.004514,-0.421022,-0.935496,-0.05068,0.2485,0.32942
-14.1978,0,0,19.1978,19.1978,5,5,23.663,1.44769,-18.3647,0.0103749,-0.0323883,-0.00660524,0,0,3.85,-113.4,-1.8025,-0.004514,-0.421022,-0.935496,-0.05068,0.2485,0.32942
-14.2122,0,0,19.2122,19.2122,5,5,23.6869,1.45299,-18.4247,0.00736674,-0.0280991,-0.0102175,0,0,3.885,-113.348,-1.8375,-0.007442,-0.417118,-0.938912,-0.05068,0.2485,0.32942
-14.229,0,0,19.229,19.229,5,5,23.715,1.46378,-18.4863,0.0114306,-0.0320499,-0.00869711,0,0,3.85,-113.348,-1.8725,-0.003172,-0.42151,-0.937204,-0.05068,0.2485,0.32942
-14.2428,0,0,19.2428,19.2428,5,5,23.738,1.47585,-18.5489,0.0117059,-0.0280198,-0.0107082,0,0,4.025,-113.435,-1.8375,-0.002684,-0.41785,-0.939034,-0.05068,0.2485,0.32942
-14.2594,0,0,19.2594,19.2594,5,5,23.7657,1.48683,-18.6095,0.0116359,-0.0305105,-0.00648127,0,0,4.0075,-113.54,-1.785,-0.002562,-0.420778,-0.934642,-0.05068,0.2485,0.32942
-14.2719,0,0,19.2719,19.2719,5,5,23.7866,1.50099,-18.6723,0.0129681,-0.029081,-0.0167156,0,0,3.92,-113.365,-1.8375,-0.000976,-0.41968,-0.944646,-0.05068,0.2485,0.32942
-14.2872,0,0,19.2872,19.2872,5,5,23.812,1.5109,-18.731,0.0103654,-0.030754,-0.0128411,0,0,4.1825,-113.085,-1.8025,-0.003416,-0.421754,-0.94062,-0.05068,0.2485,0.32942
-14.3022,0,0,19.3022,19.3022,5,5,23.837,1.5251,-18.787,0.0132763,-0.030601,-0.0116713,0,0,4.095,-113.313,-1.7325,-0.000244,-0.421998,-0.939278,-0.0525,0.24738,0.3318
-14.316,0,0,19.316,19.316,5,5,23.8601,1.53224,-18.8389,0.00853524,-0.0284024,-0.0124517,0,0,4.025,-113.313,-1.6275,-0.00488,-0.420168,-0.939888,-0.0525,0.24738,0.3318
-14.3262,0,0,19.3262,19.3262,5,5,23.8771,1.53965,-18.8913,0.00804147,-0.0259345,-0.0190911,0,0,3.815,-113.208,-1.6625,-0.005246,-0.417972,-0.946354,-0.0525,0.24738,0.3318
-14.3391,0,0,19.3391,19.3391,5,5,23.8984,1.55031,-18.9442,0.0104068,-0.0282821,-0.0145748,0,0,3.9375,-113.12,-1.82,-0.002684,-0.420656,-0.941718,-0.0525,0.24738,0.3318
-14.3519,0,0,19.3519,19.3519,5,5,23.9198,1.55776,-18.9949,0.00809,-0.0259897,-0.0103025,0,0,3.8675,-113.05,-1.855,-0.00488,-0.418704,-0.937326,-0.0525,0.24738,0.3318
-14.3645,0,0,19.3645,19.3645,5,5,23.9408,1.56915,-19.0472,0.0110499,-0.0283437,-0.0147593,0,0,3.8325,-113.26,-1.785,-0.001708,-0.421388,-0.941596,-0.0525,0.24738,0.3318
-14.3757,0,0,19.3757,19.3757,5,5,23.9595,1.57743,-19.0909,0.00847571,-0.0247489,-0.0128056,0,0,3.92,-113.138,-1.68,-0.004148,-0.418094,-0.939522,-0.04998,0.24136,0.32452
-14.3857,0,0,19.3857,19.3857,5,5,23.9761,1.59016,-19.1371,0.0112909,-0.0249753,-0.0167402,0,0,3.92,-113.208,-1.715,-0.001098,-0.418582,-0.943304,-0.04998,0.24136,0.32452
-14.3981,0,0,19.3981,19.3981,5,5,23.9969,1.5928,-19.1769,0.00517045,-0.0267211,-0.0141838,0,0,3.955,-113.243,-1.855,-0.007198,-0.420656,-0.94062,-0.04998,0.24136,0.32452
-14.4096,0,0,19.4096,19.4096,5,5,24.0159,1.59637,-19.2172,0.00571556,-0.0251965,-0.0141978,0,0,3.9725,-113.383,-1.8025,-0.006588,-0.419436,-0.940498,-0.04998,0.24136,0.32452
-14.4212,0,0,19.4212,19.4212,5,5,24.0354,1.60318,-19.2586,0.00802654,-0.0248876,-0.0121261,0,0,4.0425,-113.505,-1.54,-0.004148,-0.419436,-0.938302,-0.04998,0.24136,0.32452
-14.4338,0,0,19.4338,19.4338,5,5,24.0564,1.60917,-19.2989,0.00755753,-0.0250431,-0.0100648,0,0,4.2,-113.488,-1.575,-0.004514,-0.419924,-0.936106,-0.04998,0.24136,0.32452
-14.4469,0,0,19.4469,19.4469,5,5,24.0781,1.61297,-19.3372,0.00603348,-0.0266518,-0.0114506,0,0,3.92,-113.26,-1.7675,-0.005978,-0.421876,-0.937326,-0.04998,0.24136,0.32452
-14.4588,0,0,19.4588,19.4588,5,5,24.098,1.61685,-19.3752,0.00596569,-0.0259702,-0.0135608,0,0,3.8325,-113.225,-1.6275,-0.005978,-0.42151,-0.939278,-0.04998,0.24136,0.32452
-14.4704,0,0,19.4704,19.4704,5,5,24.1173,1.621,-19.4093,0.00613626,-0.024931,-0.0134542,0,0,4.1475,-113.523,-1.8725,-0.005734,-0.420778,-0.939034,-0.05152,0.24108,0.33222
-14.4831,0,0,19.4831,19.4831,5,5,24.1385,1.62554,-19.4423,0.00630005,-0.0265484,-0.0131157,0,0,4.2,-113.19,-1.82,-0.00549,-0.42273,-0.938546,-0.05152,0.24108,0.33222
-14.4931,0,0,19.4931,19.4931,5,5,24.1551,1.63319,-19.477,0.00762438,-0.0226207,-0.0128693,0,0,4.025,-113.015,-1.6975,-0.004026,-0.41907,-0.93818,-0.05152,0.24108,0.33222
-14.5035,0,0,19.5035,19.5035,5,5,24.1726,1.63837,-19.5099,0.00619776,-0.0229545,-0.0122586,0,0,3.9725,-113.085,-1.68,-0.005368,-0.41968,-0.937448,-0.05152,0.24108,0.33222
-14.5156,0,0,19.5156,19.5156,5,5,24.1926,1.64128,-19.541,0.0052965,-0.0253236,-0.0124029,0,0,3.9725,-113.278,-1.645,-0.006222,-0.422364,-0.937448,-0.05152,0.24108,0.33222
-14.5263,0,0,19.5263,19.5263,5,5,24.2105,1.64518,-19.5726,0.00547143,-0.0218633,-0.00933647,0,0,4.0425,-113.225,-1.6625,-0.005978,-0.419192,-0.934276,-0.05152,0.24108,0.33222
-14.5354,0,0,19.5354,19.5354,5,5,24.2257,1.6495,-19.6049,0.00551763,-0.0215016,-0.0137498,0,0,3.8675,-113.278,-1.89,-0.005856,-0.41907,-0.938546,-0.05152,0.24108,0.33222
-14.5458,0,0,19.5458,19.5458,5,5,24.2431,1.65537,-19.637,0.00663,-0.0234243,-0.0127705,0,0,3.885,-113.12,-1.9075,-0.004636,-0.421266,-0.937448,-0.05152,0.24108,0.33222
-14.5568,0,0,19.5568,19.5568,5,5,24.2613,1.65754,-19.6817,0.0046484,-0.023256,-0.0116731,0,0,3.9375,-113.26,-1.75,-0.006588,-0.421388,-0.936228,-0.04648,0.24598,0.32886
-14.5675,0,0,19.5675,19.5675,5,5,24.2792,1.66217,-19.7272,0.00626853,-0.0244379,-0.0141396,0,0,3.8675,-113.225,-1.7675,-0.00488,-0.422852,-0.938546,-0.04648,0.24598,0.32886
-14.5777,0,0,19.5777,19.5777,5,5,24.2962,1.66301,-19.7703,0.00333808,-0.023191,-0.0151225,0,0,4.06,-112.998,-1.925,-0.007808,-0.421876,-0.9394,-0.04648,0.24598,0.32886
-14.586,0,0,19.586,19.586,5,5,24.31,1.66925,-19.8162,0.0063879,-0.0201646,-0.0135029,0,0,3.9025,-112.98,-1.9075,-0.004636,-0.41907,-0.937692,-0.04648,0.24598,0.32886
-14.595,0,0,19.595,19.595,5,5,24.325,1.67258,-19.8597,0.00462896,-0.0204152,-0.011768,0,0,3.815,-112.945,-1.82,-0.006344,-0.419558,-0.935862,-0.04648,0.24598,0.32886
-14.6047,0,0,19.6047,19.6047,5,5,24.3411,1.67209,-19.9009,0.00269383,-0.0218686,-0.0132361,0,0,3.7975,-113.278,-1.8025,-0.008296,-0.421266,-0.937204,-0.04648,0.24598,0.32886
-14.6128,0,0,19.6128,19.6128,5,5,24.3547,1.67541,-19.9441,0.00470106,-0.0195774,-0.0135812,0,0,4.0075,-113.208,-1.855,-0.006222,-0.419192,-0.937448,-0.04648,0.24598,0.32886
-14.6206,0,0,19.6206,19.6206,5,5,24.3676,1.67459,-19.9848,0.0021643,-0.0214482,-0.0196982,0,0,3.9375,-113.243,-1.82,-0.008784,-0.421266,-0.943426,-0.04648,0.24598,0.32886
-14.6291,0,0,19.6291,19.6291,5,5,24.3818,1.68025,-20.0284,0.00656045,-0.0208571,-0.0141475,0,0,3.9725,-113.383,-1.82,-0.00427,-0.4209,-0.937814,-0.04648,0.24598,0.32886
-14.6383,0,0,19.6383,19.6383,5,5,24.3972,1.68645,-20.0635,0.0068167,-0.0209799,-0.0111877,0,0,3.8325,-113.278,-1.8375,-0.003904,-0.421266,-0.934764,-0.0511,0.24472,0.33236
-14.6471,0,0,19.6471,19.6471,5,5,24.4119,1.68937,-20.0964,0.00445761,-0.0211144,-0.014983,0,0,4.095,-113.068,-1.7675,-0.006222,-0.421632,-0.938424,-0.0511,0.24472,0.33236
-14.6526,0,0,19.6526,19.6526,5,5,24.421,1.69055,-20.1295,0.00285772,-0.0163293,-0.0162787,0,0,3.9725,-113.295,-1.8025,-0.007808,-0.416996,-0.939644,-0.0511,0.24472,0.33236
-14.6576,0,0,19.6576,19.6576,5,5,24.4294,1.69322,-20.163,0.00378293,-0.0161963,-0.0165865,0,0,3.85,-113.278,-1.7675,-0.006832,-0.416996,-0.939888,-0.0511,0.24472,0.33236
-14.665,0,0,19.665,19.665,5,5,24.4417,1.6924,-20.1935,0.00197494,-0.0199088,-0.0174126,0,0,3.9025,-113.225,-1.8025,-0.008662,-0.4209,-0.94062,-0.0511,0.24472,0.33236
-14.6723,0,0,19.6723,19.6723,5,5,24.4539,1.69537,-20.2256,0.00447436,-0.0202044,-0.0167643,0,0,3.7625,-113.243,-1.8025,-0.0061,-0.421388,-0.939888,-0.0511,0.24472,0.33236
-14.6801,0,0,19.6801,19.6801,5,5,24.4668,1.6992,-20.2579,0.00513658,-0.0198776,-0.0144006,0,0,3.815,-113.365,-1.8725,-0.005368,-0.421266,-0.937448,-0.0511,0.24472,0.33236
-14.6866,0,0,19.6866,19.6866,5,5,24.4777,1.70003,-20.2886,0.00281372,-0.0178725,-0.0152176,0,0,3.8325,-113.278,-1.925,-0.007686,-0.419436,-0.93818,-0.0511,0.24472,0.33236
-14.6941,0,0,19.6941,19.6941,5,5,24.4902,1.70615,-20.3346,0.00647303,-0.0197511,-0.0148193,0,0,3.885,-113.19,-1.9425,-0.003904,-0.42151,-0.937692,-0.04746,0.24948,0.32914
-14.702,0,0,19.702,19.702,5,5,24.5033,1.70262,-20.3752,0.000338829,-0.0188109,-0.0141741,0,0,3.9025,-113.33,-1.89,-0.010126,-0.420778,-0.93696,-0.04746,0.24948,0.32914
-14.7103,0,0,19.7103,19.7103,5,5,24.5172,1.70833,-20.4198,0.00655656,-0.0193236,-0.0107122,0,0,3.8325,-113.383,-1.75,-0.003782,-0.42151,-0.933422,-0.04746,0.24948,0.32914
-14.7176,0,0,19.7176,19.7176,5,5,24.5294,1.7125,-20.4634,0.00539039,-0.0186422,-0.0124009,0,0,3.605,-113.365,-1.785,-0.00488,-0.421022,-0.935008,-0.04746,0.24948,0.32914
-14.7253,0,0,19.7253,19.7253,5,5,24.5421,1.71898,-20.5072,0.00649222,-0.0174648,-0.0101601,0,0,4.0775,-113.05,-1.68,-0.00366,-0.420046,-0.93269,-0.04746,0.24948,0.32914
-14.7316,0,0,19.7316,19.7316,5,5,24.5527,1.72382,-20.5502,0.00519289,-0.0163203,-0.0126983,0,0,4.13,-113.05,-1.6975,-0.00488,-0.41907,-0.93513,-0.04746,0.24948,0.32914
-14.7385,0,0,19.7385,19.7385,5,5,24.5641,1.73056,-20.5937,0.00689767,-0.0196828,-0.0174561,0,0,4.06,-113.155,-1.645,-0.00305,-0.422608,-0.939766,-0.04746,0.24948,0.32914
-14.7432,0,0,19.7432,19.7432,5,5,24.572,1.7335,-20.6357,0.00417367,-0.0171161,-0.0196047,0,0,3.885,-113.348,-1.715,-0.005734,-0.420168,-0.94184,-0.04746,0.24948,0.32914
-14.7487,0,0,19.7487,19.7487,5,5,24.5811,1.73519,-20.6813,0.00341528,-0.0163615,-0.016106,0,0,3.99,-113.383,-1.75,-0.006466,-0.419558,-0.938302,-0.0476,0.25088,0.32284
-14.7532,0,0,19.7532,19.7532,5,5,24.5887,1.73695,-20.7268,0.00326311,-0.0155078,-0.0176378,0,0,4.0775,-113.365,-1.75,-0.006588,-0.418826,-0.939766,-0.0476,0.25088,0.32284
-14.7619,0,0,19.7619,19.7619,5,5,24.6032,1.73706,-20.7695,0.00289663,-0.0191871,-0.0111033,0,0,3.92,-113.33,-1.855,-0.006954,-0.42273,-0.933178,-0.0476,0.25088,0.32284
-14.7686,0,0,19.7686,19.7686,5,5,24.6143,1.738,-20.8126,0.00300171,-0.0175451,-0.0148732,0,0,4.0775,-113.243,-1.7675,-0.006832,-0.421266,-0.936838,-0.0476,0.25088,0.32284
-14.7749,0,0,19.7749,19.7749,5,5,24.6249,1.74322,-20.8574,0.00570485,-0.0170124,-0.0137229,0,0,4.0425,-113.208,-1.6975,-0.004026,-0.4209,-0.935618,-0.0476,0.25088,0.32284
-14.78,0,0,19.78,19.78,5,5,24.6333,1.74758,-20.9014,0.00489998,-0.0165127,-0.0171062,0,0,3.99,-113.085,-1.575,-0.004758,-0.420534,-0.938912,-0.0476,0.25088,0.32284
-14.784,0,0,19.784,19.784,5,5,24.64,1.74793,-20.9435,0.00209973,-0.0142088,-0.0172778,0,0,4.0775,-113.243,-1.645,-0.007564,-0.418338,-0.939034,-0.0476,0.25088,0.32284
-14.7892,0,0,19.7892,19.7892,5,5,24.6486,1.75176,-20.9864,0.00458408,-0.0157829,-0.0151292,0,0,3.9375,-113.155,-1.5925,-0.005002,-0.420046,-0.936838,-0.0476,0.25088,0.32284
-14.7951,0,0,19.7951,19.7951,5,5,24.6585,1.75844,-21.0302,0.00665424,-0.0177042,-0.015696,0,0,3.9025,-113.173,-1.715,-0.002806,-0.42212,-0.937326,-0.0476,0.25088,0.32284
-14.7994,0,0,19.7994,19.7994,5,5,24.6657,1.7665,-21.0652,0.00724258,-0.0166139,-0.0180888,0,0,3.815,-113.208,-1.8025,-0.002074,-0.421144,-0.939644,-0.05012,0.24682,0.32214
-14.8022,0,0,19.8022,19.8022,5,5,24.6704,1.77384,-21.1003,0.00638565,-0.0122678,-0.0146835,0,0,3.8675,-113.348,-1.8025,-0.002806,-0.416874,-0.936228,-0.05012,0.24682,0.32214
-14.8059,0,0,19.8059,19.8059,5,5,24.6765,1.7833,-21.136,0.0081644,-0.0148596,-0.0164541,0,0,3.8675,-113.418,-1.785,-0.000854,-0.419558,-0.937936,-0.05012,0.24682,0.32214
-14.8098,0,0,19.8098,19.8098,5,5,24.6829,1.78782,-21.1685,0.00492678,-0.0157352,-0.0189624,0,0,3.8675,-113.278,-1.75,-0.004026,-0.420534,-0.940376,-0.05012,0.24682,0.32214
-14.8152,0,0,19.8152,19.8152,5,5,24.692,1.79323,-21.2006,0.00592578,-0.0173022,-0.0162034,0,0,3.7975,-113.33,-1.61,-0.002928,-0.422242,-0.93757,-0.05012,0.24682,0.32214
-14.8189,0,0,19.8189,19.8189,5,5,24.6982,1.80169,-21.2347,0.00735765,-0.0141534,-0.015023,0,0,3.8325,-113.33,-1.82,-0.001342,-0.419192,-0.93635,-0.05012,0.24682,0.32214
-14.8242,0,0,19.8242,19.8242,5,5,24.7069,1.80615,-21.2657,0.00485005,-0.0163361,-0.015335,0,0,3.8325,-113.085,-1.8375,-0.003782,-0.42151,-0.936594,-0.05012,0.24682,0.32214
-14.8278,0,0,19.8278,19.8278,5,5,24.713,1.80861,-21.2957,0.00322791,-0.0147756,-0.0178391,0,0,3.71,-113.05,-1.82,-0.005368,-0.420046,-0.939034,-0.05012,0.24682,0.32214
-14.831,0,0,19.831,19.831,5,5,24.7184,1.81576,-21.3187,0.00601877,-0.0137145,-0.0154232,0,0,3.6575,-112.945,-1.82,-0.00244,-0.41907,-0.936594,-0.05292,0.24444,0.3283
-14.8325,0,0,19.8325,19.8325,5,5,24.7208,1.81902,-21.3406,0.00353211,-0.0128215,-0.0213443,0,0,3.815,-113.208,-1.7675,-0.00488,-0.418216,-0.94245,-0.05292,0.24444,0.3283
-14.8349,0,0,19.8349,19.8349,5,5,24.7248,1.82124,-21.3617,0.00300753,-0.0126372,-0.0189153,0,0,4.06,-113.313,-1.7675,-0.005368,-0.418094,-0.94001,-0.05292,0.24444,0.3283
-14.8382,0,0,19.8382,19.8382,5,5,24.7303,1.82807,-21.3842,0.00604699,-0.0141383,-0.0169921,0,0,3.92,-113.138,-1.8025,-0.002196,-0.41968,-0.938058,-0.05292,0.24444,0.3283
-14.8425,0,0,19.8425,19.8425,5,5,24.7375,1.8365,-21.4072,0.00735776,-0.0145156,-0.013606,0,0,3.8325,-113.26,-1.7675,-0.000732,-0.420168,-0.934642,-0.05292,0.24444,0.3283
-14.8476,0,0,19.8476,19.8476,5,5,24.746,1.83657,-21.4253,0.00225406,-0.0151141,-0.0139138,0,0,3.745,-113.33,-1.54,-0.005856,-0.4209,-0.934886,-0.05292,0.24444,0.3283
-14.8521,0,0,19.8521,19.8521,5,5,24.7535,1.83955,-21.4446,0.00390303,-0.0147514,-0.0148309,0,0,3.85,-113.19,-1.5225,-0.004148,-0.420656,-0.93574,-0.05292,0.24444,0.3283
-14.8555,0,0,19.8555,19.8555,5,5,24.7591,1.84111,-21.4638,0.00278234,-0.0125861,-0.0138893,0,0,3.6925,-113.33,-1.6975,-0.005246,-0.418582,-0.934764,-0.05292,0.24444,0.3283
-14.86,0,0,19.86,19.86,5,5,24.7667,1.84342,-21.4831,0.00334958,-0.0147872,-0.0141917,0,0,3.64,-113.173,-1.8025,-0.004636,-0.4209,-0.935008,-0.04914,0.2436,0.33292
-14.8655,0,0,19.8655,19.8655,5,5,24.7758,1.84082,-21.4997,0.000236175,-0.0146418,-0.0135195,0,0,4.0775,-113.225,-1.82,-0.007808,-0.4209,-0.934276,-0.04914,0.2436,0.33292
-14.8713,0,0,19.8713,19.8713,5,5,24.7854,1.84255,-21.5179,0.00300027,-0.0154675,-0.0129757,0,0,4.0075,-113.103,-1.8725,-0.005002,-0.421876,-0.933666,-0.04914,0.2436,0.33292
-14.8751,0,0,19.8751,19.8751,5,5,24.7918,1.84487,-21.5369,0.00332425,-0.0148794,-0.0175722,0,0,3.7975,-113.19,-1.75,-0.004636,-0.421388,-0.93818,-0.04914,0.2436,0.33292
-14.8818,0,0,19.8818,19.8818,5,5,24.803,1.8464,-21.5542,0.00341903,-0.0175111,-0.01286,0,0,3.7625,-113.26,-1.68,-0.004514,-0.424194,-0.933422,-0.04914,0.2436,0.33292
-14.8861,0,0,19.8861,19.8861,5,5,24.8102,1.85391,-21.5748,0.00681101,-0.0158102,-0.015499,0,0,3.6225,-113.085,-1.6625,-0.000976,-0.422608,-0.935984,-0.04914,0.2436,0.33292
-14.8904,0,0,19.8904,19.8904,5,5,24.8174,1.8545,-21.5919,0.00218429,-0.0153308,-0.0172729,0,0,3.7975,-113.068,-1.68,-0.005612,-0.422242,-0.937692,-0.04914,0.2436,0.33292
-14.8952,0,0,19.8952,19.8952,5,5,24.8253,1.85681,-21.6095,0.00335889,-0.0141065,-0.013029,0,0,3.9375,-113.138,-1.5925,-0.004392,-0.421144,-0.933422,-0.04914,0.2436,0.33292
-14.8995,0,0,19.8995,19.8995,5,5,24.8325,1.8618,-21.6343,0.00521554,-0.0149716,-0.0157888,0,0,3.9375,-113.225,-1.6975,-0.00244,-0.42212,-0.936106,-0.04774,0.24612,0.33404
-14.9028,0,0,19.9028,19.9028,5,5,24.838,1.86465,-21.658,0.00346512,-0.0139068,-0.0170607,0,0,3.8325,-113.12,-1.82,-0.004148,-0.421144,-0.937326,-0.04774,0.24612,0.33404
-14.9082,0,0,19.9082,19.9082,5,5,24.847,1.86536,-21.6797,0.00248078,-0.0165742,-0.0167578,0,0,3.99,-113.12,-1.8025,-0.005124,-0.42395,-0.93696,-0.04774,0.24612,0.33404
-14.9129,0,0,19.9129,19.9129,5,5,24.8549,1.86742,-21.7019,0.00317385,-0.0144959,-0.0141117,0,0,3.955,-113.12,-1.715,-0.004392,-0.421998,-0.934276,-0.04774,0.24612,0.33404
-14.9177,0,0,19.9177,19.9177,5,5,24.8628,1.86828,-21.7235,0.00242983,-0.0147376,-0.0145389,0,0,3.8675,-113.19,-1.855,-0.005124,-0.422364,-0.934642,-0.04774,0.24612,0.33404
-14.9214,0,0,19.9214,19.9214,5,5,24.869,1.87027,-21.746,0.00312415,-0.0135411,-0.0161836,0,0,4.1125,-113.33,-1.7675,-0.004392,-0.421266,-0.936228,-0.04774,0.24612,0.33404
-14.9261,0,0,19.9261,19.9261,5,5,24.8769,1.86935,-21.7662,0.00131785,-0.0142704,-0.0151347,0,0,4.1825,-113.225,-1.6625,-0.006222,-0.42212,-0.93513,-0.04774,0.24612,0.33404
-14.9305,0,0,19.9305,19.9305,5,5,24.8842,1.86828,-21.7858,0.00121509,-0.0156204,-0.0181384,0,0,3.85,-113.138,-1.68,-0.006344,-0.423584,-0.938058,-0.04774,0.24612,0.33404
-14.9344,0,0,19.9344,19.9344,5,5,24.8907,1.86735,-21.8055,0.00110984,-0.0130737,-0.0141288,0,0,3.8325,-113.155,-1.6275,-0.006466,-0.421144,-0.934032,-0.04774,0.24612,0.33404
-14.9388,0,0,19.9388,19.9388,5,5,24.898,1.86547,-21.8282,0.000656708,-0.0136914,-0.0140581,0,0,3.78,-113.19,-1.61,-0.006954,-0.421876,-0.93391,-0.05236,0.2499,0.32942
-14.9419,0,0,19.9419,19.9419,5,5,24.9031,1.86983,-21.8544,0.00458965,-0.0131224,-0.0159424,0,0,3.885,-113.243,-1.645,-0.002928,-0.421388,-0.93574,-0.05236,0.2499,0.32942
-14.9463,0,0,19.9463,19.9463,5,5,24.9105,1.86889,-21.8771,0.00108292,-0.0137377,-0.0142751,0,0,3.955,-113.085,-1.7675,-0.006466,-0.42212,-0.934032,-0.05236,0.2499,0.32942
-14.953,0,0,19.953,19.953,5,5,24.9217,1.86732,-21.8987,0.00147472,-0.0168578,-0.013004,0,0,3.9725,-113.348,-1.6975,-0.0061,-0.425414,-0.93269,-0.05236,0.2499,0.32942
